Date,News,What It Affects,Sentiment,Source
2026-04-26,New auto assemblers dodge localisation details,Current Account / Trade,Neutral,https://www.dawn.com/news/1995087/new-auto-assemblers-dodge-localisation-details
2026-04-26,Pakistani exports to major European markets slow down amid ME conflict despite GSP+ status,Current Account / Trade,Neutral,https://www.dawn.com/news/1995238/pakistani-exports-to-major-european-markets-slow-down-amid-me-conflict-despite-gsp-status
2026-04-27,"The new budget will be judged not by its arithmetic alone, but by its elemental courage",IMF / External Financing; Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1995407
2026-04-27,Oil industry seeks extension for imports on CIF basis to ensure continuity of supplies,Monetary Policy / Interest Rates; Current Account / Trade,Neutral,https://www.dawn.com/news/1995532/oil-industry-seeks-extension-for-imports-on-cif-basis-to-ensure-continuity-of-supplies
2026-04-27,RDA 2.0 — beyond dollar inflows,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1995410/rda-20-beyond-dollar-inflows
2026-04-27,Central bank increases policy rate by 100bps to 11.5pc,Monetary Policy / Interest Rates; Inflation / CPI; Banking Sector,Negative,https://www.dawn.com/news/1995495/central-bank-increases-policy-rate-by-100bps-to-115pc
2026-04-27,Industry prepares budget wishlist,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1995349
2026-04-28,"Export of donkey meat, hides to China allowed",Current Account / Trade,Neutral,https://www.dawn.com/news/1995662/export-of-donkey-meat-hides-to-china-allowed
2026-04-28,Finance minister says no plans of seeking more bilateral financing after recent inflows from Saudi Arabia,GDP / Economic Growth,Neutral,https://www.dawn.com/news/1995760/finance-minister-says-no-plans-of-seeking-more-bilateral-financing-after-recent-inflows-from-saudi-arabia
2026-04-28,"Govt plans hubs to improve gemstone production, exports via international-standard training",Current Account / Trade,Neutral,https://www.dawn.com/news/1995659
2026-04-28,"Industry leaders warn interest rate hike to hit exports, economic growth",Monetary Policy / Interest Rates; Current Account / Trade; GDP / Economic Growth,Negative,https://www.dawn.com/news/1995663/industry-leaders-warn-interest-rate-hike-to-hit-exports-economic-growth
2026-04-29,"Pakistan, European Union reaffirm strategic economic ties at high-level meeting",Current Account / Trade,Neutral,https://www.dawn.com/news/1995897
2026-04-29,"Energy prices expected to surge 24pc, reaching highest level since 2022 Russia-Ukraine war: World Bank assessment",IMF / External Financing; Fertilizer Sector,Neutral,https://www.dawn.com/news/1995842/energy-prices-expected-to-surge-24pc-reaching-highest-level-since-2022-russia-ukraine-war-world-bank-assessment
2026-04-29,"FBR digital gaps hurt taxpayers, says PTBA",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1995867/fbr-digital-gaps-hurt-taxpayers-says-ptba
2026-04-29,Consortium submits bank guarantee for 25pc PIA stake,Privatization / Divestment,Neutral,https://www.dawn.com/news/1995868/consortium-submits-bank-guarantee-for-25pc-pia-stake
2026-04-29,Editorial: The move to raise the policy rate reflects a growing recognition of the trade-off between growth and stability,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1995946
2026-04-30,Arif Habib-led consortium notifies Privatisation Commission of its intent to acquire remaining 25pc PIA stake,Privatization / Divestment,Neutral,https://www.dawn.com/news/1996427/arif-habib-led-consortium-notifies-privatisation-commission-of-its-intent-to-acquire-remaining-25pc-pia-stake
2026-04-30,"Bears continue to dominate PSX as KSE-100 loses 2,800 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1996348/bears-continue-to-dominate-psx-as-kse-100-loses-2800-points
2026-04-30,CM Murad asks K-Electric to find practical solution to reduce loadshedding,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1996174/cm-murad-asks-k-electric-to-find-practical-solution-to-reduce-loadshedding
2026-04-30,"Oil surges to 4-year high, stocks slip after Trump blockade warning",Currency / Exchange Rate,Negative,https://www.dawn.com/news/1996356/oil-surges-to-4-year-high-stocks-slip-after-trump-blockade-warning
2026-04-30,PPP labour bureau leader rejects PIA privatisation,Political Stability / Government; Privatization / Divestment,Negative,https://www.dawn.com/news/1996226/ppp-labour-bureau-leader-rejects-pia-privatisation
2026-04-30,US Federal Reserve holds rates steady,Inflation / CPI,Neutral,https://www.dawn.com/news/1996220/us-federal-reserve-holds-rates-steady
2026-05-01,Indian gold imports hit 30-year low,Fiscal Policy / Budget / Taxes; Current Account / Trade,Neutral,https://www.dawn.com/news/1996522/indian-gold-imports-hit-30-year-low
2026-05-01,"While Asia and Europe scramble for natural gas, the US glut has nowhere to go",Current Account / Trade; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1996684/while-asia-and-europe-scramble-for-natural-gas-the-us-glut-has-nowhere-to-go
2026-05-01,Govt pushes start of mango exports to June 1,Current Account / Trade,Neutral,https://www.dawn.com/news/1996521/govt-pushes-start-of-mango-exports-to-june-1
2026-05-01,Power minister declares end to month-long loadshedding following arrival of LNG shipment,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1996657/power-minister-declares-end-to-month-long-loadshedding-following-arrival-of-lng-shipment
2026-05-01,FBR misses July-April target by Rs684bn,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1996523/fbr-misses-july-april-target-by-rs684bn
2026-05-01,Arif Habib creates PIA takeover vehicle,Privatization / Divestment,Neutral,https://www.dawn.com/news/1996519/arif-habib-creates-pia-takeover-vehicle
2026-05-01,Fuel hits Rs400 per litre as govt passes on global impact,IMF / External Financing; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1996570/fuel-hits-rs400-per-litre-as-govt-passes-on-global-impact
2026-05-01,"Bond, Saudi inflows lift SBP reserves",Monetary Policy / Interest Rates; Debt / External Debt,Neutral,https://www.dawn.com/news/1996518/bond-saudi-inflows-lift-sbp-reserves
2026-05-02,Inflation hits double digits for first time in 21 months,Inflation / CPI,Negative,https://www.dawn.com/news/1996853/inflation-hits-double-digits-for-first-time-in-21-months
2026-05-02,PM Shehbaz orders formulation of strategy to stabilise electricity tariffs,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1996962/pm-shehbaz-orders-formulation-of-strategy-to-stabilise-electricity-tariffs
2026-05-03,Foreign investors exit T-bills amid war in Middle East,Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1997099
2026-05-03,Oil spike threatens Pakistan’s economic growth,Inflation / CPI; GDP / Economic Growth,Negative,https://www.dawn.com/news/1997098/oil-spike-threatens-pakistans-economic-growth
2026-05-04,"UAE’s decision to quit Opec came out of the blue, but it has been in the making for a few years",Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1997184
2026-05-04,Still in stabilisation mode,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1997183/still-in-stabilisation-mode
2026-05-04,"Pakistan’s gas crisis is a failure of allocation, not supply",Currency / Exchange Rate,Negative,https://www.dawn.com/news/1997185
2026-05-04,Govt urged to reduce tax on milk,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1997360/govt-urged-to-reduce-tax-on-milk
2026-05-04,Bulls help PSX rebound by 900 points,Stock Market (Direct),Positive,https://www.dawn.com/news/1997405/bulls-help-psx-rebound-by-900-points
2026-05-04,Ministries told to surrender unspent funds amid preparations for upcoming budget,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1997364
2026-05-05,April fuel sales fall on higher prices,Cement Sector; Fertilizer Sector,Positive,https://www.dawn.com/news/1997648/april-fuel-sales-fall-on-higher-prices
2026-05-05,"Asia battles rising, uneven toll of energy crisis caused by Iran war",Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1997707/asia-battles-rising-uneven-toll-of-energy-crisis-caused-by-iran-war
2026-05-05,Exports rebound over 14pc in April,Current Account / Trade,Neutral,https://www.dawn.com/news/1997653/exports-rebound-over-14pc-in-april
2026-05-05,"Pakistan misses $8bn SEZ investment, 500,000-job targets: minister",Current Account / Trade,Neutral,https://www.dawn.com/news/1997769/pakistan-misses-8bn-sez-investment-500000-job-targets-minister
2026-05-06,PSX ends higher despite sharp volatility,Stock Market (Direct),Negative,https://www.dawn.com/news/1997923/psx-ends-higher-despite-sharp-volatility
2026-05-06,PM Shehbaz approves tax litigation system,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1997926/pm-shehbaz-approves-tax-litigation-system
2026-05-06,"Pakistan again turns to spot LNG market, seeks bids for 2 cargoes",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1998007/pakistan-again-turns-to-spot-lng-market-seeks-bids-for-2-cargoes
2026-05-06,Capital Market Development Fund established to strengthen Pakistan’s capital markets,Stock Market (Direct),Neutral,https://www.dawn.com/news/1998065/capital-market-development-fund-established-to-strengthen-pakistans-capital-markets
2026-05-06,Banking sector expands 17.8pc during calendar year 2025,Monetary Policy / Interest Rates; Banking Sector,Neutral,https://www.dawn.com/news/1997927/banking-sector-expands-178pc-during-calendar-year-2025
2026-05-06,Federation of Pakistan Chamb­ers of Commerce and Industry flags worsening trade imbalance,Current Account / Trade; Foreign Reserves,Negative,https://www.dawn.com/news/1997925/federation-of-pakistan-chambers-of-commerce-and-industry-flags-worsening-trade-imbalance
2026-05-07,"Bulls stage 6,962-point recovery rally",Stock Market (Direct); Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1998235/bulls-stage-6962-point-recovery-rally
2026-05-07,FCC sets aside Income Tax Ordinance section enabling taxation on ‘deemed income’ from assets and property,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1998420/fcc-sets-aside-income-tax-ordinance-section-enabling-taxation-on-deemed-income-from-assets-and-property
2026-05-07,"Finance ministry, SBP show optimism over economic growth amid expected $1.2bn tranche from IMF",Monetary Policy / Interest Rates; IMF / External Financing; Foreign Reserves; GDP / Economic Growth,Neutral,https://www.dawn.com/news/1998450/finance-ministry-sbp-show-optimism-over-economic-growth-amid-expected-12bn-tranche-from-imf
2026-05-07,Pakistan turns down two lowest evaluated LNG bids,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1998447/pakistan-turns-down-two-lowest-evaluated-lng-bids
2026-05-07,Swelling trade gap hurting balance of payments,Currency / Exchange Rate; Current Account / Trade,Negative,https://www.dawn.com/news/1998242/swelling-trade-gap-hurting-balance-of-payments
2026-05-08,SBP reserves rise by $23m to $15.85bn despite external payment pressures,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1998523
2026-05-08,IMF warns of ‘inevitable’ AI cyber threats,IMF / External Financing,Negative,https://www.dawn.com/news/1998524/imf-warns-of-inevitable-ai-cyber-threats
2026-05-08,"IMF's Executive Board approves $1.3bn financing for Pakistan's reform programme, flags heightened risks from Middle East war",IMF / External Financing,Positive,https://www.dawn.com/news/1998725/imfs-executive-board-approves-13bn-financing-for-pakistans-reform-programme-flags-heightened-risks-from-middle-east-war
2026-05-08,Bulls extend winning streak for fourth session,Stock Market (Direct),Positive,https://www.dawn.com/news/1998519/bulls-extend-winning-streak-for-fourth-session
2026-05-08,Govt places Public Private Partnership Authority under Privatisation Division for ‘better coordination’,Privatization / Divestment,Neutral,https://www.dawn.com/news/1998717/govt-places-public-private-partnership-authority-under-privatisation-division-for-better-coordination
2026-05-09,Editorial: Shifting power subsidies towards income-based targeting is not merely an externally imposed condition,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1998812
2026-05-09,Equities snap four-session winning streak,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1998813/equities-snap-four-session-winning-streak
2026-05-09,Here's what policymakers can do to improve the environment for formal businesses without compromising tax collection,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1998809
2026-05-09,Inflation surges 15.16pc on costly fuel,Inflation / CPI,Negative,https://www.dawn.com/news/1998819/inflation-surges-1516pc-on-costly-fuel
2026-05-10,Editorial: Why the IMF’s praise for Pakistan's programme implementation should not be taken as a victory,IMF / External Financing,Neutral,https://www.dawn.com/news/1999096
2026-05-10,"Finmin says economic recovery remains intact amid regional conflict, assures uninterrupted fuel supply",Debt / External Debt,Positive,https://www.dawn.com/news/1998966/finmin-says-economic-recovery-remains-intact-amid-regional-conflict-assures-uninterrupted-fuel-supply
2026-05-10,Review of incentives to boost export underway,Fiscal Policy / Budget / Taxes; Current Account / Trade,Positive,https://www.dawn.com/news/1999092/review-of-incentives-to-boost-export-underway
2026-05-11,Reforms for investment-led growth,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1999228/reforms-for-investment-led-growth
2026-05-11,"Upcoming budget may include income tax relief amid salary, pension freeze",Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1999291
2026-05-11,"India shares, rupee fall on Modi's call for austerity, crude price spike",Currency / Exchange Rate,Negative,https://www.dawn.com/news/1999426/india-shares-rupee-fall-on-modis-call-for-austerity-crude-price-spike
2026-05-11,The structural failures of Pakistan’s tax regime,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1999283
2026-05-11,Foreign economic assistance inflows rise nearly 20pc,IMF / External Financing,Positive,https://www.dawn.com/news/1999312/foreign-economic-assistance-inflows-rise-nearly-20pc
2026-05-11,"IT exports expected to reach $4bn during current fiscal year, PM told",Current Account / Trade,Neutral,https://www.dawn.com/news/1999395/it-exports-expected-to-reach-4bn-during-current-fiscal-year-pm-told
2026-05-11,AJK premier opens work on new grid station near Line of Control,Political Stability / Government,Neutral,https://www.dawn.com/news/1999270/ajk-premier-opens-work-on-new-grid-station-near-line-of-control
2026-05-12,PM Shehbaz meets President Zardari amid rumours of possible move to roll back 18th Amendment,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1999570
