Date,News,What It Affects,Sentiment,Source
2026-03-20,FBR revises transhipment rules amid Gulf crisis,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1983916/fbr-revises-transhipment-rules-amid-gulf-crisis
2026-03-20,"No shortage of fertiliser anticipated for Rabi, Kharif crops",Fertilizer Sector,No Signal,https://www.dawn.com/news/1984069/no-shortage-of-fertiliser-anticipated-for-rabi-kharif-crops
2026-03-20,"Outflow of profits rises by 10.5pc, FDI plunges by 33.3pc during FY26",Currency / Exchange Rate; Foreign Investment / FPI,Negative,https://www.dawn.com/news/1983917
2026-03-20,"PM Shehbaz rejects recommendations for further hike in petrol, diesel prices",Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1984122/pm-shehbaz-rejects-recommendations-for-further-hike-in-petrol-diesel-prices
2026-03-20,Tax discount on sugar imports extended,Fiscal Policy / Budget / Taxes; Current Account / Trade,No Signal,https://www.dawn.com/news/1983913/tax-discount-on-sugar-imports-extended
2026-03-21,US stocks skid as Middle East turmoil fans inflation fear,Inflation / CPI; Global Markets / Fed,Negative,https://www.dawn.com/news/1984210/us-stocks-skid-as-middle-east-turmoil-fans-inflation-fear
2026-03-22,Sri Lanka raises fuel prices by 25pc as US-Israel war on Iran bites,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1984295/sri-lanka-raises-fuel-prices-by-25pc-as-us-israel-war-on-iran-bites
2026-03-23,"As INR hits record low, Modi optimistic about economic fundamentals, reserves",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1984553/as-inr-hits-record-low-modi-optimistic-about-economic-fundamentals-reserves
2026-03-23,"Gold falls over Rs43,000 to Rs447,762 per tola",Inflation / CPI,Negative,https://www.dawn.com/news/1984591/gold-falls-over-rs43000-to-rs447762-per-tola
2026-03-24,ADB announces support package for developing member states hit by Middle East conflict,IMF / External Financing,No Signal,https://www.dawn.com/news/1984931/adb-announces-support-package-for-developing-member-states-hit-by-middle-east-conflict
2026-03-24,Fertiliser sector on edge amid Gulf crisis,Current Account / Trade; Fertilizer Sector,Negative,https://www.dawn.com/news/1984757/fertiliser-sector-on-edge-amid-gulf-crisis
2026-03-24,"K-Electric appoints Syed Taha as new CEO, replacing interim head",Stock Market (Direct); Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1984838/k-electric-appoints-syed-taha-as-new-ceo-replacing-interim-head
2026-03-24,Oil prices plunge 10pc on US-Iran talks,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1984759/oil-prices-plunge-10pc-on-us-iran-talks
2026-03-24,"PSX rallies 1,200 points after Eid break",Stock Market (Direct),Positive,https://www.dawn.com/news/1984846/psx-rallies-1200-points-after-eid-break
2026-03-24,Pakistan’s petrol cargoes for March and April ‘largely secured’: finance ministry,Current Account / Trade; Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1984941/pakistans-petrol-cargoes-for-march-and-april-largely-secured-finance-ministry
2026-03-25,$20m withdrawn from govt bonds in a single day,Foreign Investment / FPI,No Signal,https://www.dawn.com/news/1985087/20m-withdrawn-from-govt-bonds-in-a-single-day
2026-03-25,Govt announces optional multi-tariff time of use mechanism for industrial consumers,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1985173/govt-announces-optional-multi-tariff-time-of-use-mechanism-for-industrial-consumers
2026-03-25,Govt may have to ‘unfreeze’ fuel prices amid global surge,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1985067/govt-may-have-to-unfreeze-fuel-prices-amid-global-surge
2026-03-25,Pakistan’s non-textile exports shrink 17pc,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1985089/pakistans-non-textile-exports-shrink-17pc
2026-03-26,"Bears take control as PSX plunges over 5,000 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1985522/bears-take-control-as-psx-plunges-over-5000-points
2026-03-26,Crude oil theft network busted in Tando Allahyar,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1985329/crude-oil-theft-network-busted-in-tando-allahyar
2026-03-26,Currencies pause as traders cautious over Trump’s efforts to end war in Iran,Inflation / CPI,Negative,https://www.dawn.com/news/1985434
2026-03-26,"Freight, fuel hikes squeeze consumers",Inflation / CPI,No Signal,https://www.dawn.com/news/1985438/freight-fuel-hikes-squeeze-consumers
2026-03-26,Govt raises Rs118bn via sukuk auction,Debt / External Debt,No Signal,https://www.dawn.com/news/1985436/govt-raises-rs118bn-via-sukuk-auction
2026-03-26,Pakistan’s fiscal envelope is too weak to carry the burden of fuel price subsidies for very long,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1985456
2026-03-26,"Request for preferential energy cargoes will be ‘considered favourably’, Oman envoy assures petroleum minister",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1985601/request-for-preferential-energy-cargoes-will-be-considered-favourably-oman-envoy-assures-petroleum-minister
2026-03-27,Editorial: Targeted fuel relief is not just a technical solution but a test of fair governance and social responsibility,Currency / Exchange Rate; Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1985696
2026-03-27,FBR chief pledges faster tax refunds,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1985765/fbr-chief-pledges-faster-tax-refunds
2026-03-27,Government winds up dysfunctional SPL,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1985762/government-winds-up-dysfunctional-spl
2026-03-27,Oil prices up 5pc on supply fears,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1985759/oil-prices-up-5pc-on-supply-fears
2026-03-28,"IMF, Pakistan reach staff-level agreement unlocking $1.2bn tranche",IMF / External Financing,No Signal,https://www.dawn.com/news/1986184/imf-pakistan-reach-staff-level-agreement-unlocking-12bn-tranche
2026-03-28,Pakistani ports emerge as safe trade hub,Current Account / Trade,No Signal,https://www.dawn.com/news/1986107/pakistani-ports-emerge-as-safe-trade-hub
2026-03-28,"Provinces resist sharing fuel subsidy burden, push to pass global oil prices to consumers",Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1986134
2026-03-28,War fallout sparks rate hike fears,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1986110/war-fallout-sparks-rate-hike-fears
2026-03-28,Weekly inflation surges 8.24pc on costly petroleum,Inflation / CPI,Negative,https://www.dawn.com/news/1986108/weekly-inflation-surges-824pc-on-costly-petroleum
2026-03-29,"Editorial: By accepting Pakistan’s fuel price management, IMF seems to acknowledge the war’s exogenous shocks",IMF / External Financing,No Signal,https://www.dawn.com/news/1986480
2026-03-29,"New PIA owners rattled by rising jet fuel costs, worry about sustainability",Privatization / Divestment,Negative,https://www.dawn.com/news/1986553/new-pia-owners-rattled-by-rising-jet-fuel-costs-worry-about-sustainability
2026-03-29,PSX extends losses for 9th week amid geopolitical uncertainty,Stock Market (Direct),Negative,https://www.dawn.com/news/1986470/psx-extends-losses-for-9th-week-amid-geopolitical-uncertainty
2026-03-29,Pakistan’s exports to Europe stagnate amid challenges,Current Account / Trade,No Signal,https://www.dawn.com/news/1986477
2026-03-29,Risk insurance against Eurobond surges 200bps,Debt / External Debt,No Signal,https://www.dawn.com/news/1986476/risk-insurance-against-eurobond-surges-200bps
2026-03-30,A new auto policy needed for localisation,Current Account / Trade; Foreign Reserves,Negative,https://www.dawn.com/news/1986433
2026-03-30,Govt comes up with hybrid plan to tackle power crisis,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1986639/govt-comes-up-with-hybrid-plan-to-tackle-power-crisis
2026-03-30,"Kuwait assures full facilitation of diesel, jet fuel supplies to Pakistan",Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1986846/kuwait-assures-full-facilitation-of-diesel-jet-fuel-supplies-to-pakistan
2026-03-30,"Metldown at PSX as KSE-100 loses over 4,000 points",Stock Market (Direct),Negative,https://www.dawn.com/news/1986796/metldown-at-psx-as-kse-100-loses-over-4000-points
2026-03-30,What impact will ongoing global developments have on Pakistan’s fertiliser market?,Fertilizer Sector,No Signal,https://www.dawn.com/news/1986749
2026-03-30,"Without recalibrating its tax structure, Pakistan risks taxing effort while discouraging growth",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1986750
2026-03-31,Auto sector moves ahead amid uncertainty,Automobile Sector,No Signal,https://www.dawn.com/news/1987005/auto-sector-moves-ahead-amid-uncertainty
2026-03-31,Ban on low-grade diesel lifted for harvest,Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987012/ban-on-low-grade-diesel-lifted-for-harvest
2026-03-31,Conventional banks shun private lending,Banking Sector,Positive,https://www.dawn.com/news/1987003/conventional-banks-shun-private-lending
2026-03-31,"KSE-100 gains 1,900 points day after war-driven meltdown",Stock Market (Direct),Neutral,https://www.dawn.com/news/1987138/kse-100-gains-1900-points-day-after-war-driven-meltdown
2026-03-31,"LNG supplies under force majeure, not available for power generation, say officials",Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987262/lng-supplies-under-force-majeure-not-available-for-power-generation-say-officials
2026-03-31,Ogra notifies 35pc increase in LPG rates for April,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987222/ogra-notifies-35pc-increase-in-lpg-rates-for-april
2026-03-31,Oil prices extend gains as Brent crude futures rise to $113.17 per barrel,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987004
2026-03-31,Pakistan’s public debt surges to Rs80.52tr,Debt / External Debt,Negative,https://www.dawn.com/news/1987010/pakistans-public-debt-surges-to-rs8052tr
2026-03-31,Provinces to share oil subsidy burden under NFC formula,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1986997/provinces-to-share-oil-subsidy-burden-under-nfc-formula
2026-03-31,"Rising oil prices pose risk to Pakistan’s import bill, macroeconomic conditions, finance ministry warns",Current Account / Trade; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987221/rising-oil-prices-pose-risk-to-pakistans-import-bill-macroeconomic-conditions-finance-ministry-warns
2026-03-31,Sugar industry seeks export freedom,Current Account / Trade,No Signal,https://www.dawn.com/news/1987001/sugar-industry-seeks-export-freedom
2026-04-01,FBR misses collection target by Rs612bn,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1987362/fbr-misses-collection-target-by-rs612bn
2026-04-01,Inflation seen near 8.5pc in March,Inflation / CPI,No Signal,https://www.dawn.com/news/1987363/inflation-seen-near-85pc-in-march
2026-04-01,Oil slides on ceasefire reports,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987359/oil-slides-on-ceasefire-reports
2026-04-01,"PSX gains over 6,700 points on hopes of Middle East de-escalation",Stock Market (Direct),Positive,https://www.dawn.com/news/1987473/psx-gains-over-6700-points-on-hopes-of-middle-east-de-escalation
2026-04-01,"Petrol, diesel prices to go up further within days",Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987355/petrol-diesel-prices-to-go-up-further-within-days
2026-04-01,"SBP says teenagers can now independently own, operate bank accounts",Monetary Policy / Interest Rates; Banking Sector,No Signal,https://www.dawn.com/news/1987540/sbp-says-teenagers-can-now-independently-own-operate-bank-accounts
2026-04-01,Speculation pushes Iranian rial fourfold against rupee,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1987360/speculation-pushes-iranian-rial-fourfold-against-rupee
2026-04-02,Cement sales steady during March despite Middle East war,Cement Sector,No Signal,https://www.dawn.com/news/1987642
2026-04-02,Energy costs push March inflation to 7.3pc,Inflation / CPI,No Signal,https://www.dawn.com/news/1987644/energy-costs-push-march-inflation-to-73pc
2026-04-02,"Health tech attracting foreign investment, says OICCI",Foreign Investment / FPI,No Signal,https://www.dawn.com/news/1987645
2026-04-02,"PSX tumbles 3,500 points as Trump speech sinks hopes for quick end to war",Stock Market (Direct); Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987801/psx-tumbles-3500-points-as-trump-speech-sinks-hopes-for-quick-end-to-war
2026-04-02,Pakistan to seek flexibility in IMF programme for evolving contingencies amid war on Iran,IMF / External Financing,No Signal,https://www.dawn.com/news/1987856/pakistan-to-seek-flexibility-in-imf-programme-for-evolving-contingencies-amid-war-on-iran
2026-04-02,Power Division seeks World Bank support for new power tariff structure for industrial consumers,IMF / External Financing; Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987800/power-division-seeks-world-bank-support-for-new-power-tariff-structure-for-industrial-consumers
2026-04-03,Exports shrink 14pc as Mideast crisis bites,Current Account / Trade,Negative,https://www.dawn.com/news/1987940/exports-shrink-14pc-as-mideast-crisis-bites
2026-04-03,Fuel rates explode as govt withdraws blanket subsidy,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1987962/fuel-rates-explode-as-govt-withdraws-blanket-subsidy
2026-04-03,Oil prices surge 11pc as Trump promises more strikes on Iran,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1987938
2026-04-03,"Petrol, diesel sales rise on war-driven panic",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1987937/petrol-diesel-sales-rise-on-war-driven-panic
2026-04-03,Provinces take the lead in doling out fuel subsidies following petrol price shock,Fiscal Policy / Budget / Taxes; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1988267/provinces-take-the-lead-in-doling-out-fuel-subsidies-following-petrol-price-shock
2026-04-04,Centre pushes energy savings measures to reduce potential rise in power tariffs,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1988392
2026-04-04,Editorial: Pakistan’s inability to sustain fuel subsidies underscores a deeper policy failure,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1988408
